id,title,time,content,url
291,Binance Launches 18th Phase of Binance Lending Products,2020-03-24 06:22:49+00,"Fellow Binancians,
Binance will launch the 18th phase of Binance Lending Products at 2020/03/24 12:00 PM (UTC), where 30-day fixed term lending products will be made available. Further details are below: 

Subscription Format: First-come-first-served basis.
Subscription Period: From 2020/03/24 12:00  PM (UTC) to 2020/03/25 12:00 PM (UTC).
Interest Calculation Period: 2020/03/25 12:00  PM (UTC) to 2020/04/24 12:00 PM (UTC).
Interest Payout Time: Immediately after loan term matures. 

Lending Product Details (Subscribe now)




Digital Asset


Term to Maturity


Total Subscription Cap


Individual Cap


Annualized Interest Rate


Lot Size


Interest Per Lot at Maturity




ARPA


30 days


10,000,000 ARPA


500,000 ARPA


15%


20,000 ARPA


246.575342
 ARPA




Note:

Amounts subscribed to Binance Lending products will not be able to receive their corresponding staking rewards；
Refer here for the Binance Lending User Guide;
Please refer to Binance Terms of Use prior to using any products on the Binance Lending platform.

Thanks for your support!
Binance Team
2020/03/24
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040944772-Binance-Launches-18th-Phase-of-Binance-Lending-Products
292,Binance Has Distributed the Second Batch of Staking Rewards for February 2020,2020-03-20 11:43:32+00,"Fellow Binancians,
Binance has completed the distribution of the second batch of February 2020 staking rewards, which includes FET, BTT, LOOM, XTZ, ATOM, THETA and TFUEL.
Users can confirm receipt of their staking rewards via the “Distribution History” page in the User Center. 
Please note the following:

BTT rewards have been distributed for the month of February.
THETA distribution relates to the previously announced “Additional 1 Million THETA Airdrop Program”. There are two distributions of this amount, with this current one being the first.
Harmony ONE staking will be paused until mainnet integration is complete & mainnet staking is supported - corresponding rewards will be distributed when integration is completed.

For more information please refer to the following:

Stake ONE on Binance
Stake ERD on Binance
Stake FET on Binance
Stake BTT on Binance
Stake LOOM on Binance
Stake XTZ on Binance
Stake ATOM on Binance
Hold THETA to earn TFUEL

Thanks for your support!
Binance Team
2020/03/20
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance  
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040812532-Binance-Has-Distributed-the-Second-Batch-of-Staking-Rewards-for-February-2020
293,Binance Will Support the COCOS Mainnet Token Swap,2020-03-20 06:36:47+00,"Fellow Binancians,
Binance would like to confirm support for the COCOS mainnet token swap and will suspend withdrawals for COCOS starting from 2020/03/23 2:00 AM (UTC). Binance will handle all technical requirements involved for all users holding COCOS in their Binance accounts.
Please note that even after the COCOS mainnet is online, if you choose to deposit ERC20 COCOS tokens into your Binance account, we will continue to process the token swap for you. However, you will not be able to withdraw ERC20 COCOS tokens after the mainnet swap.
We will make a separate announcement after the mainnet swap is complete to notify users when withdrawals for COCOS (native coin) will open. 
Thanks for your support!
Binance Team
2020/03/20
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040804492-Binance-Will-Support-the-COCOS-Mainnet-Token-Swap
294,Update to the Internal Transfer Function,2020-03-10 12:31:39+00,"Fellow Binancians,
Binance has updated the internal transfer logic to now have the Withdrawal Amount from the sender be exactly the same as the Deposit Amount from the receiver. The withdrawal fee will now be returned to the sender and not deducted from the transferred amount.
How to Make Internal Transfer within Binance
Thanks for your support!
Binance Team
2020/03/10
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040777611-Update-to-the-Internal-Transfer-Function
295,Notice of Removal of Trading Pairs - 2020/03/20,2020-03-19 09:59:31+00,"Fellow Binancians,
Binance will remove and cease trading on the following trading pairs at 2020/03/20 12:00 PM (UTC):
AMB/BNB, DUSK/USDC, NULS/BNB, QSP/BNB, RCN/BNB
Please note that users can still trade the above assets in other trading pairs that are available on Binance.
Risk warning: Cryptocurrency trading is subject to high market risk. Please make your trades cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your trading losses.
Thanks for your support!
Binance Team
2020/03/19
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040740472-Notice-of-Removal-of-Trading-Pairs-2020-03-20
296,Binance Launches Seventeenth Phase of Binance Lending Products,2020-03-09 05:56:35+00,"Fellow Binancians,
Binance will launch the seventeenth phase of Binance Lending Products at 2020/03/09 12:00 PM (UTC), where 30-day fixed term lending products will be made available. Further details are below: 

Subscription Format: First-come-first-served basis.
Subscription Period: From 2020/03/09 12:00  PM (UTC) to 2020/03/10 12:00 PM (UTC).
Interest Calculation Period: 2020/03/10 12:00  PM (UTC) to 2020/04/09 12:00 PM (UTC).
Interest Payout Time: Immediately after loan term matures. 

Lending Product Details (Subscribe now)




Digital Asset


Term to Maturity


Total Subscription Cap


Individual Cap


Annualized Interest Rate


Lot Size


Interest Per Lot at Maturity




BUSD


30 days


50,000,000 BUSD


10,000,000 BUSD


15%


100 BUSD


1.23287 BUSD




USDT


30 days


50,000,000 USDT


10,000,000 USDT


12%


100 USDT


0.9863 USDT




Note:

Refer here for the Binance Lending User Guide;
Please refer to Binance Terms of Use prior to using any products on the Binance Lending platform.

Thanks for your support!
Binance Team
2020/03/09
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040706491-Binance-Launches-Seventeenth-Phase-of-Binance-Lending-Products
297,Binance Will Support the Upcoming Steem Hard Fork and Distribute the New HIVE Token to STEEM holders,2020-03-18 13:21:21+00,"Fellow Binancians,
Binance will support the upcoming Steem hard fork initiated by the Hive.io team and will distribute the new HIVE token to users holding STEEM. The hard fork is expected to take place at 2020/03/20 2:00 PM (UTC). 
We will take a snapshot of all STEEM tokens held by Binance users at the time of the fina Steem block prior to 2020/03/20 2:00 PM (UTC) and will distribute HIVE tokens at a ratio of 1 STEEM = 1 HIVE. STEEM deposits and withdrawals will be suspended starting from 2020/03/20 1:30 PM (UTC) and will reopen after the hard fork is complete. Please note that trading of STEEM will not be affected during the hard fork.
Note:

STEEM tokens that are pending deposit or withdrawal at the time of the snapshot will not count towards your STEEM balance. Please ensure you leave sufficient time for deposits and withdrawals to complete prior to the snapshot.
STEEM balances under 1 STEEM (including those in trade orders) will not be eligible to receive the HIVE token.
STEEM tokens held in sub-accounts will be combined into the corresponding master account. Sub-accounts will not separately receive any HIVE tokens.
For the trading and listing of HIVE on Binance, HIVE will go through the same strict listing review process as Binance does for any other coin/token. Supporting this hard fork does not guarantee the listing of HIVE.
HIVE tokens will be distributed to users and withdrawals will open once the forked blockchain is deemed to be stable and secure.

For more information on the STEEM upgrade and hard fork, please refer to the following post: Announcing the Launch of Hive Blockchain.
Thanks for your support!
Binance Team
2020/03/18
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040692692-Binance-Will-Support-the-Upcoming-Steem-Hard-Fork-and-Distribute-the-New-HIVE-Token-to-STEEM-holders
301,Binance Will Support ARPA Chain (ARPA) Staking,2020-03-05 02:58:04+00,"Fellow Binancians,
Binance will be adding support for ARPA Chain (ARPA) staking, starting from 2020/03/06 and will distribute ARPA staking rewards as detailed below:
Monthly ARPA Staking Airdrop Program

Starting from 2020/03/06 at 00:00 AM UTC, Binance will begin taking live snapshots of user ARPA balances.
ARPA Staking distribution will be calculated as follows:ARPA generated by each user = Total ARPA staking rewards received by Binance * User ARPA holdings ratio.
User ARPA holdings ratio = Average user ARPA holdings / Average total ARPA staked by Binance.
Users must hold at least 60 ARPA in order to qualify for staking rewards.
The initial distribution of ARPA staking rewards will be calculated through to 2020/03/31, with the total amount distributed equal to the staking rewards accrued during the period.
ARPA rewards are calculated daily and distributed monthly. Distributions will be completed before the 20th of each month.

Move your coins to Binance from anywhere and enjoy hassle-free staking rewards. Other rewarded coins supported by Binance can be found on the Staking Home Page here.
Thank you for your support!
Binance Team
2020/03/05
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040530471-Binance-Will-Support-ARPA-Chain-ARPA-Staking
302,"Binance Lending Adds ETH, BCH and EOS to Flexible Deposits",2020-03-17 10:21:20+00,"Fellow Binancians,
Binance Lending has added ETH, BCH and EOS to the list of supported assets on Flexible Deposits, a value-added service to Binance users who hold idle digital assets.
New Lending Product Details (Subscribe now)




Supported Asset


Individual Max Limit




BCH


1,000,000 BCH




EOS


1,000,000 EOS




ETH


1,000,000 ETH




Please note that Binance Lending will adjust interest rates and maximum individual limits on flexible deposits based on market and risk factors. Amounts subscribed to Binance Lending products will not be able to receive their corresponding staking rewards.
Learn more:

FAQ for Flexible Deposits Lending
How to activate automatic subscriptions on Flexible Lending products

Thanks for your support!
Binance Team
2020/03/17
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040632832-Binance-Lending-Adds-ETH-BCH-and-EOS-to-Flexible-Deposits
303,Binance Temporary System Maintenance Complete (2020/03/04),2020-03-04 10:59:20+00,"Fellow Binancians,
Binance has completed temporary system maintenance and we will resume all trading activity at 2020/03/04 11:30 AM (UTC). 
From now until the commencement of trading, users will be able to begin cancelling orders, processing deposits, trade on C2C, lending and redemptions, asset transfers and use all other account-related functions.
Withdrawals will be resumed shortly after trading starts.
It is recommended that Futures and Margin trading users with open positions re-assess their collateral balances prior to the start of trading to mitigate against price fluctuations that may occur.
We sincerely apologize for any inconvenience caused.
Thank you for your support.
Binance Team
2020/03/04
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance  
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040487771-Binance-Temporary-System-Maintenance-Complete-2020-03-04-
304,50% Trading Fee Rebate Promotion on XTZ/USDT Contract Has Now Concluded,2020-03-03 06:01:27+00,"Fellow Binancians,
The 50% trading fee rebate promotion on the XTZ/USDT contract has now concluded. All rebates have been distributed to the winners’ accounts. Users can confirm receipt of the rebates via the “Distribution History” page in their Wallet page.
For more information please refer to the following: Binance Futures Launches 50% Rebate on Trading Fees for XTZ/USDT Contract
Thanks for your support!
Binance Team
2020/03/03
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040427771-50-Trading-Fee-Rebate-Promotion-on-XTZ-USDT-Contract-Has-Now-Concluded
305,Binance Has Distributed First Batch of February Staking Rewards,2020-03-11 06:01:22+00,"Fellow Binancians,
Binance has completed the distribution of all GAS, ONG, VTHO, KMD, ALGO, QTUM, STRAT, TRX, WIN and KAVA staking rewards for the month of February 2020. The second batch of staking rewards for February will be distributed later this month.
Users can confirm receipt of their staking rewards via the “Distribution History” page in the User Center.
For more information please refer to the following:

Hold NEO to earn GAS
Hold ONT to earn ONG
Hold VET to earn VTHO
Stake KMD on Binance
Stake ALGO on Binance
Stake QTUM on Binance
Stake STRAT on Binance
Stake TRX on Binance
Stake WIN on Binance
Stake KAVA on Binance

Please note: 

To view your VTHO balances, please ensure you have not selected “Hide small assets” in your Funds page.

Thanks for your support!
Binance Team
2020/03/11
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance  
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040393632-Binance-Has-Distributed-First-Batch-of-February-Staking-Rewards
306,"50,000 BNB Community Giveaway Has Now Concluded",2020-03-03 09:22:45+00,"Fellow Binancians,
The 50,000 BNB community giveaway competition has now concluded. All rewards have been distributed to the winners’ accounts. Users can confirm receipt of the rewards via the “Distribution History” page in the Wallet.
Competition link: Binance Launches 50,000 BNB Community Giveaway
Thanks for your support!
Binance Team2020/03/03
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040433231-50-000-BNB-Community-Giveaway-Has-Now-Concluded
307,"Binance Futures 50,000 USDT Welcome Bonus Giveaway - Trade with Bitcoin (BTC)",2020-03-13 12:19:43+00,"Activity Period: 2020/03/13 12:00 PM (UTC) - 2020/03/21 0:00 AM (UTC)
To celebrate the addition of Bitcoin (BTC) Cross Collateral on Binance Futures, we are giving away 50,000 USDT in welcome bonuses on a first come first served basis! 
How to Participate
Users who open a Binance Futures account and complete their first trade using Bitcoin (BTC) as collateral after 2020/03/13 12:00 PM (UTC) will be eligible to receive a 20 USDT welcome bonus.
To get started you will need a Binance Futures account! If you don’t have one yet, click here and get a 10% discount on trading fees for the first 30 days.
For further information on how to use the cross collateral function, please see the guides below:

How to Borrow Funds Using Cross Collateral
How to Repay a Loan
About Loan-to-Value (LTV)
How to Redeem Bonus Coupon at Reward Center

Terms & Conditions

The above promotion does not apply to any users with Binance Futures accounts opened prior to 2020/03/13 12:00 PM (UTC)
Participant stats will be updated daily at 0:00 AM (UTC) and the Welcome Bonus vouchers will also be distributed to your “Reward Center” at 08:00 AM (UTC) daily. The first day of the activity will end at 2020/03/14 8:00 AM (UTC).
Please refer here for Welcome Bonus Terms and Conditions
The validity period for the welcome bonus is set at 7 days from the day of distribution as per the terms and conditions as mentioned above.
A completed trade is defined as opening or closing a position on any Binance Futures contract.
Binance reserves the right to disqualify trades that are deemed to be wash trades or illegal bulk registration accounts, self-dealing or display attributes of market manipulation, etc.
Binance reserves the right to cancel or amend the Competition or Competition Rules at our sole discretion.

Risk warning: Futures trading is a highly risky endeavor, with the potential for both great profits and significant losses. Please be aware that in the event of extreme price movement, there is a chance that all margin balance in your futures wallet may be liquidated.
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS",https://binance.zendesk.com/hc/en-us/articles/360040506832-Binance-Futures-50-000-USDT-Welcome-Bonus-Giveaway-Trade-with-Bitcoin-BTC-
308,Binance Launches Sixteenth Phase of Binance Lending Products,2020-03-02 02:56:56+00,"Fellow Binancians,
Binance will launch the sixteenth phase of Binance Lending Products at 2020/03/02 12:00 PM (UTC), where 15-day fixed term lending products will be made available. Further details are below: 

Subscription Format: First-come-first-served basis.
Subscription Period: From 2020/03/02 12:00  PM (UTC) to 2020/03/03 12:00 PM (UTC).
Interest Calculation Period: 2020/03/03 12:00  PM (UTC) to 2020/03/18 12:00 PM (UTC).
Interest Payout Time: Immediately after loan term matures. 

Lending Product Details (Subscribe now)




Digital Asset


Term to Maturity


Total Subscription Cap


Individual Cap


Annualized Interest Rate


Lot Size


Interest Per Lot at Maturity




BUSD


15 days


35,000,000 BUSD


5,000,000 BUSD


15%


100 BUSD


0.61643 BUSD




USDT


15 days


35,000,000 USDT


5,000,000 USDT


10%


100 USDT


0.41095 USDT




Note:

Refer here for the Binance Lending User Guide;
Please refer to Binance Terms of Use prior to using any products on the Binance Lending platform.

Thanks for your support!
Binance Team
2020/03/02
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040377051-Binance-Launches-Sixteenth-Phase-of-Binance-Lending-Products
309,The Binance P2P 50 USDT Bonus Futures Voucher Activity Has Now Concluded,2020-02-28 06:21:14+00,"Fellow Binancians,
The “Buy Crypto using Binance P2P and Get a Bonus Futures Voucher of Up to 50 USDT” activity has now concluded. All Bonus Futures Vouchers have been distributed to the winners’ accounts. Users can confirm receipt of the rewards in the Rewards Center.
Competition link: Buy Crypto using Binance P2P and Get a Bonus Futures Voucher of Up to 50 USDT.
Thanks for your support!
Binance Team
2020/02/28
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040314811-The-Binance-P2P-50-USDT-Bonus-Futures-Voucher-Activity-Has-Now-Concluded
310,Notice of Removal of Trading Pairs - 2020/02/28,2020-02-28 03:14:56+00,"Fellow Binancians,
Binance will remove and cease trading on the following trading pairs at 2020/02/28 12:00 PM (UTC):
GO/BNB, NAS/BNB, OST/BNB, SNM/ETH, VIA/ETH
Please note that users can still trade the above assets in other trading pairs that are available on Binance.
Risk warning: Cryptocurrency trading is subject to high market risk. Please make your trades cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your trading losses.
Thanks for your support!
Binance Team
2020/02/28
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040310251-Notice-of-Removal-of-Trading-Pairs-2020-02-28
311,"Binance Adds BUSD Trading Pairs for ALGO, BTT, TOMO, XMR & ZEC",2020-02-27 08:09:53+00,"Fellow Binancians,
Binance will open trading for ALGO/BUSD, BTT/BUSD, TOMO/BUSD, XMR/BUSD and ZEC/BUSD trading pairs at 2020/02/27 11:00 AM (UTC).
Risk warning: Cryptocurrency trading is subject to high market risk. Please make your trades cautiously. Binance will make best efforts to choose high quality coins, but will not be responsible for your trading losses.
Thanks for your support!
Binance Team
2020/02/27
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040268751-Binance-Adds-BUSD-Trading-Pairs-for-ALGO-BTT-TOMO-XMR-ZEC
312,"Complete Tasks to Win $30,000 in TRX Tokens and $20,000 in Futures Bonus Vouchers",2020-02-26 13:02:30+00,"Competition Period: 2020/02/27 0:00:00 AM to 2020/03/05 0:00 AM (UTC)
Promotion A:  Open a Futures Account While Holding 50,000 TRX to Win 20,000 USDT in Futures Bonus Vouchers!
All users that open a Binance Futures account during the competition period that also held 50,000 TRX in their spot accounts at 2020/02/27 0:00:00 AM (UTC) will receive a 10 USDT Futures Bonus Voucher. Users will be rewarded on a first come first served basis until all 20,000 USDT in Futures Bonus Vouchers are given out. You can check your Futures Bonus Vouchers and other guides in the Rewards Center.
If you have not opened a Binance Futures account yet, you can click here for an additional 10% discount on trading fees across all contracts for the first 30 days!
Promotion B: Complete Tasks and Earn $30,000 in TRX Tokens!
All users that complete the tasks listed below during the activity period will earn a share of $30,000 in TRX tokens. The tasks and rewards structures are as below.

Task 1: Complete a net transfer of 100 USDT to your Futures account during the activity period (Transfer guide here).
Task 2: Refer a friend to open a Binance Futures account (Referral guide here).
Task 3: Complete valid trades equivalent to $10,000 USDT or more on the Binance Futures TRX/USDT contract during the activity.
Task 4: Share your TRX/USDT ROI image and include the hashtag: #BinanceFuturesTRX on social media (Twitter, Facebook or Instagram) and take a screenshot. Submit your Binance referral ID + sharing screenshot in this form.

Rewards:

Complete any 3 out of the above 4 tasks to split a prize pool worth $5,000 in TRX Tokens.
Complete all 4 of the above 4 tasks to split a prize pool worth $25,000 in TRX tokens.

Related Links：

How to open a Binance Futures account
How to transfer funds to your Binance Futures account
How to invite friends to open a Binance Futures account
Join the Binance Futures Community

Terms：

Trading pairs included in this activity: TRX/USDT Perpetual Contract
Sub-accounts will not be viewed as independent accounts when participating in this activity. 
The exchange rate between TRX and USDT will be based on the average TRX/USDT perpetual contract price during the competition.
Rewards will be distributed within 2 weeks after the competition ends. You will be able to login and see your rewards via Distribution History > Wallet > Account Center
Binance reserves the right to disqualify trades that are deemed to be wash trades or illegal bulk registration accounts, self-dealing or display attributes of market manipulation, etc.
Binance reserves the right to cancel or amend the Competition or Competition Rules at our sole discretion.

Risk warning: Futures trading is a highly risky endeavor, with the potential for both great profits and significant losses. Please be aware that in the event of extreme price movement, there is a chance that all margin balance in your futures wallet may be liquidated.
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS",https://binance.zendesk.com/hc/en-us/articles/360040225911-Complete-Tasks-to-Win-30-000-in-TRX-Tokens-and-20-000-in-Futures-Bonus-Vouchers
313,Binance Lending Now Supports Instant Subscription & Redemption on Flexible Deposits,2020-03-05 13:34:39+00,"Fellow Binancians,
Binance Lending has made the following upgrades to its Flexible Deposits product: 

Instant subscription and redemption on supported assets
Users can now enable automatic subscriptions on the lending or supported assets.

For further details, please refer to FAQ for Flexible Deposits Lending
Thanks for your support!
Binance Team
2020/03/05
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040139112-Binance-Lending-Now-Supports-Instant-Subscription-Redemption-on-Flexible-Deposits
314,Binance Issues KRW Stablecoin - Binance KRW (BKRW),2020-03-05 10:27:33+00,"Fellow Binancians,
Binance has issued Binance KRW (BKRW), a BEP-2 stablecoin pegged to KRW, in partnership with BxB, Inc. of South Korea. BKRW will be available for trading at a rate of 1 BKRW = 1 KRW.
Binance plans to integrate BKRW into the global ecosystem and we will make a separate announcement in the near future regarding further details and listing timelines of BKRW.
Token/Asset Explorer: https://explorer.binance.org/asset/BKRW-AB7 
Thanks for your support!
Binance Team
2020/03/05
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040135172-Binance-Issues-KRW-Stablecoin-Binance-KRW-BKRW-
315,Binance Futures System Upgrade Notice (2020/02/26),2020-02-26 03:10:57+00,"Fellow Binancians,
Binance Futures will perform a scheduled system upgrade taking approximately 10 seconds that will start at 2020/02/26 07:00 AM (UTC). During the system upgrade period of 10 seconds, users will experience a brief system pause in trading and fund transfers.
Please note that the upgrade is limited only to Binance Futures and will not affect spot or margin trading.
Major improvements in this upgrade include:

Matching Engine performance improvements and;
Trailing stop order feature (available on API only)

Note:

It is recommended that users with open Futures positions re-assess their collateral balances prior to the start of the upgrade to mitigate against price fluctuations that may occur during the upgrade period.
The 10 seconds upgrade time is based on our best estimates and may vary. As usual, we will maintain regular communication on the progress of the upgrade on our various social media channels.

We apologize for any inconvenience caused, and thank you for your patience.
Thanks for your support!
Binance Team
2020/02/26
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040216671-Binance-Futures-System-Upgrade-Notice-2020-02-26-
316,Binance Extends Zero Maker Fee Promotion for BUSD to 2020/06/06,2020-03-04 06:31:05+00,"Fellow Binancians,
Due to further popular demand, we will be extending the Binance Extends Zero Maker Fee Promotion for BUSD end date to 2020/06/06 0:00 AM (UTC), previously scheduled to end at 2020/03/06 0:00 AM (UTC). The zero maker fee promotion will apply to all existing and future BUSD trading pairs. 
To understand more about BUSD, click here. For any business queries, please contact the  BUSD team here: busd@binance.com 
Thanks for your support!
Binance Team
2020/03/04
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040071792-Binance-Extends-Zero-Maker-Fee-Promotion-for-BUSD-to-2020-06-06
317,Notice of Temporary System Maintenance,2020-03-04 09:24:10+00,"Fellow Binancians,
Binance is undergoing temporary system maintenance. Binance has suspended deposits, withdrawals, spot trading, margin trading, P2P trading, lending, redemption, as well as asset transfers from sub-accounts, margin accounts, futures accounts, and fiat wallets. 
Please note that trading on Binance Futures will continue unaffected during the maintenance period.
We apologize for any inconvenience caused, and thank you for your patience.
Thanks for your support!
Binance Team
2020/03/04
 
Trade on the go with Binance’s mobile crypto trading app:
Download for Android
Download for iOS
 
Find us on 
Telegram: https://t.me/binanceexchange
Twitter: https://twitter.com/binance
Facebook: https://www.facebook.com/binance 
Instagram: https://www.instagram.com/binance",https://binance.zendesk.com/hc/en-us/articles/360040075852-Notice-of-Temporary-System-Maintenance
